level,doc_type,file,producer,printed_date,file_creation_date,gap_days
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_138_L3_full_coherent_0112.pdf,Oracle BI Publisher 12.2.1,2025-12-14,2025-12-21,7
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_209_L3_full_coherent_0113.pdf,MediSys LIS Report Writer 8.1.0,2025-11-18,2025-12-08,20
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_945_L3_full_coherent_0114.pdf,MediSys LIS Report Writer 8.1.0,2026-05-09,2026-05-11,2
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_742_L3_full_coherent_0115.pdf,HRDesk Document Server 3.3.1,2025-11-11,2025-11-12,1
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_387_L3_full_coherent_0116.pdf,JasperReports 6.20,2026-02-02,2026-02-21,19
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_041_L3_full_coherent_0117.pdf,NimbusERP PDF Engine 4.2.7,2026-07-10,2026-07-16,6
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_742_L3_full_coherent_0118.pdf,JasperReports 6.20,2025-11-11,2025-11-28,17
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_491_L3_full_coherent_0119.pdf,MediSys LIS Report Writer 8.1.0,2026-07-21,2026-07-30,9
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_217_L3_full_coherent_0120.pdf,NimbusERP PDF Engine 4.2.7,2026-02-23,2026-03-10,15
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_713_L3_full_coherent_0121.pdf,HRDesk Document Server 3.3.1,2025-12-08,2025-12-20,12
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_566_L3_full_coherent_0122.pdf,MediSys LIS Report Writer 8.1.0,2025-08-30,2025-09-11,12
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_547_L3_full_coherent_0123.pdf,JasperReports 6.20,2025-08-02,2025-08-13,11
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_268_L3_full_coherent_0124.pdf,MediSys LIS Report Writer 8.1.0,2026-07-29,2026-08-14,16
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_478_L3_full_coherent_0125.pdf,NimbusERP PDF Engine 4.2.7,2026-05-25,2026-06-09,15
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_937_L3_full_coherent_0126.pdf,HRDesk Document Server 3.3.1,2026-06-14,2026-06-25,11
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_424_L3_full_coherent_0127.pdf,NimbusERP PDF Engine 4.2.7,2026-07-08,2026-07-26,18
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_760_L3_full_coherent_0128.pdf,MediSys LIS Report Writer 8.1.0,2026-05-13,2026-05-30,17
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_594_L3_full_coherent_0129.pdf,JasperReports 6.20,2026-03-12,2026-03-25,13
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_157_L3_full_coherent_0130.pdf,HRDesk Document Server 3.3.1,2026-08-03,2026-08-13,10
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_389_L3_full_coherent_0131.pdf,HRDesk Document Server 3.3.1,2025-10-17,2025-11-01,15
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_671_L3_full_coherent_0132.pdf,JasperReports 6.20,2026-02-13,2026-02-23,10
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_782_L3_full_coherent_0133.pdf,Oracle BI Publisher 12.2.1,2026-06-11,2026-07-01,20
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_503_L3_full_coherent_0134.pdf,Oracle BI Publisher 12.2.1,2026-01-06,2026-01-11,5
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_815_L3_full_coherent_0135.pdf,MediSys LIS Report Writer 8.1.0,2026-07-30,2026-08-04,5
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_738_L3_full_coherent_0136.pdf,HRDesk Document Server 3.3.1,2026-04-23,2026-05-10,17
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_981_L3_full_coherent_0137.pdf,NimbusERP PDF Engine 4.2.7,2026-05-03,2026-05-19,16
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_860_L3_full_coherent_0138.pdf,JasperReports 6.20,2025-09-16,2025-09-17,1
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_423_L3_full_coherent_0139.pdf,JasperReports 6.20,2025-10-13,2025-10-20,7
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_725_L3_full_coherent_0140.pdf,HRDesk Document Server 3.3.1,2026-02-06,2026-02-22,16
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_383_L3_full_coherent_0141.pdf,NimbusERP PDF Engine 4.2.7,2025-07-12,2025-07-31,19
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_683_L3_full_coherent_0142.pdf,iText 7.2.5,2025-12-16,2025-12-31,15
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_500_L3_full_coherent_0143.pdf,NimbusERP PDF Engine 4.2.7,2025-07-13,2025-07-13,0
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_565_L3_full_coherent_0144.pdf,Oracle BI Publisher 12.2.1,2025-11-04,2025-11-04,0
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_543_L3_full_coherent_0145.pdf,iText 7.2.5,2025-12-06,2025-12-15,9
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_515_L3_full_coherent_0146.pdf,Oracle BI Publisher 12.2.1,2026-06-30,2026-07-05,5
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_941_L3_full_coherent_0147.pdf,HRDesk Document Server 3.3.1,2026-07-18,2026-07-25,7
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_635_L3_full_coherent_0148.pdf,MediSys LIS Report Writer 8.1.0,2025-11-09,2025-11-17,8
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_081_L3_full_coherent_0149.pdf,MediSys LIS Report Writer 8.1.0,2025-11-27,2025-12-09,12
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_579_L3_full_coherent_0150.pdf,HRDesk Document Server 3.3.1,2026-07-30,2026-08-06,7
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_701_L3_full_coherent_0151.pdf,NimbusERP PDF Engine 4.2.7,2026-02-07,2026-02-27,20
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_778_L3_full_coherent_0152.pdf,NimbusERP PDF Engine 4.2.7,2026-05-10,2026-05-12,2
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_389_L3_full_coherent_0153.pdf,Oracle BI Publisher 12.2.1,2026-03-04,2026-03-21,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_058_L3_full_coherent_0154.pdf,JasperReports 6.20,2026-01-05,2026-01-05,0
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_176_L3_full_coherent_0155.pdf,NimbusERP PDF Engine 4.2.7,2026-03-17,2026-04-01,15
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_661_L3_full_coherent_0156.pdf,MediSys LIS Report Writer 8.1.0,2025-12-15,2026-01-02,18
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_917_L3_full_coherent_0157.pdf,HRDesk Document Server 3.3.1,2025-12-16,2025-12-22,6
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_909_L3_full_coherent_0158.pdf,iText 7.2.5,2026-05-10,2026-05-25,15
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_048_L3_full_coherent_0159.pdf,NimbusERP PDF Engine 4.2.7,2025-08-31,2025-09-08,8
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_578_L3_full_coherent_0160.pdf,JasperReports 6.20,2026-07-11,2026-07-12,1
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_952_L3_full_coherent_0161.pdf,HRDesk Document Server 3.3.1,2025-11-20,2025-12-08,18
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_771_L3_full_coherent_0162.pdf,Oracle BI Publisher 12.2.1,2026-06-29,2026-07-01,2
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_167_L3_full_coherent_0163.pdf,iText 7.2.5,2025-10-25,2025-11-01,7
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_855_L3_full_coherent_0164.pdf,Oracle BI Publisher 12.2.1,2025-08-04,2025-08-21,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_394_L3_full_coherent_0165.pdf,JasperReports 6.20,2026-01-09,2026-01-13,4
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_742_L3_full_coherent_0166.pdf,NimbusERP PDF Engine 4.2.7,2025-11-11,2025-11-27,16
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_998_L3_full_coherent_0167.pdf,MediSys LIS Report Writer 8.1.0,2025-11-28,2025-11-29,1
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_448_L3_full_coherent_0168.pdf,NimbusERP PDF Engine 4.2.7,2026-01-18,2026-01-28,10
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_788_L3_full_coherent_0169.pdf,iText 7.2.5,2026-03-18,2026-04-06,19
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_993_L3_full_coherent_0170.pdf,MediSys LIS Report Writer 8.1.0,2025-11-16,2025-11-16,0
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_280_L3_full_coherent_0171.pdf,Oracle BI Publisher 12.2.1,2026-02-18,2026-03-05,15
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_365_L3_full_coherent_0172.pdf,Oracle BI Publisher 12.2.1,2026-02-28,2026-03-05,5
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_600_L3_full_coherent_0173.pdf,JasperReports 6.20,2026-07-24,2026-08-05,12
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_791_L3_full_coherent_0174.pdf,HRDesk Document Server 3.3.1,2025-12-13,2025-12-15,2
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_275_L3_full_coherent_0175.pdf,JasperReports 6.20,2025-07-22,2025-08-11,20
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_758_L3_full_coherent_0176.pdf,MediSys LIS Report Writer 8.1.0,2025-07-16,2025-07-19,3
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_006_L3_full_coherent_0177.pdf,MediSys LIS Report Writer 8.1.0,2026-01-20,2026-01-28,8
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_136_L3_full_coherent_0178.pdf,Oracle BI Publisher 12.2.1,2025-07-29,2025-08-12,14
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_569_L3_full_coherent_0179.pdf,iText 7.2.5,2026-08-09,2026-08-22,13
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_027_L3_full_coherent_0180.pdf,iText 7.2.5,2026-01-20,2026-01-22,2
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_613_L3_full_coherent_0181.pdf,MediSys LIS Report Writer 8.1.0,2026-05-04,2026-05-16,12
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_299_L3_full_coherent_0182.pdf,NimbusERP PDF Engine 4.2.7,2025-10-30,2025-11-16,17
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_586_L3_full_coherent_0183.pdf,JasperReports 6.20,2026-02-01,2026-02-13,12
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_143_L3_full_coherent_0184.pdf,MediSys LIS Report Writer 8.1.0,2025-11-11,2025-11-26,15
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_065_L3_full_coherent_0185.pdf,MediSys LIS Report Writer 8.1.0,2026-02-03,2026-02-16,13
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_496_L3_full_coherent_0186.pdf,NimbusERP PDF Engine 4.2.7,2026-05-25,2026-06-05,11
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_967_L3_full_coherent_0187.pdf,HRDesk Document Server 3.3.1,2025-11-21,2025-12-11,20
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_609_L3_full_coherent_0188.pdf,iText 7.2.5,2026-01-11,2026-01-17,6
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_110_L3_full_coherent_0189.pdf,HRDesk Document Server 3.3.1,2025-08-19,2025-08-28,9
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_972_L3_full_coherent_0190.pdf,iText 7.2.5,2026-07-05,2026-07-17,12
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_451_L3_full_coherent_0191.pdf,MediSys LIS Report Writer 8.1.0,2026-01-25,2026-02-07,13
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_998_L3_full_coherent_0192.pdf,iText 7.2.5,2025-11-28,2025-12-02,4
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_329_L3_full_coherent_0193.pdf,iText 7.2.5,2025-07-31,2025-08-06,6
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_322_L3_full_coherent_0194.pdf,HRDesk Document Server 3.3.1,2026-07-23,2026-08-04,12
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_299_L3_full_coherent_0195.pdf,JasperReports 6.20,2025-08-24,2025-09-13,20
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_991_L3_full_coherent_0196.pdf,iText 7.2.5,2026-06-27,2026-07-04,7
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_386_L3_full_coherent_0197.pdf,MediSys LIS Report Writer 8.1.0,2026-03-23,2026-04-04,12
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_117_L3_full_coherent_0198.pdf,iText 7.2.5,2025-09-12,2025-09-18,6
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_559_L3_full_coherent_0199.pdf,HRDesk Document Server 3.3.1,2026-01-27,2026-02-13,17
