file,thread,status,bytes,producer,creator,creation_date,n_printed_dates,min_gap_days,cues_hit,institutional,desktop,unsigned,sig_A,sig_B,sig_C,score
033790.pdf,033,ok,13530,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-12-04,0,,,False,True,True,0,0,0,0
033791.pdf,033,ok,57026,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2007-03-30,1,1,,False,True,True,0,0,0,0
033792.pdf,033,ok,482901,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2005-10-14,2,188,,False,True,True,0,2,0,2
033793.pdf,033,ok,892030,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-08-01,2,30,,False,True,True,0,0,0,0
033794.pdf,033,ok,300759,Acrobat Distiller 3.01 for Power Macintosh,Adobe PageMaker 6.52,2001-06-13,2,288,,False,True,True,0,2,0,2
033795.pdf,033,ok,17126,Acrobat PDFWriter 3.02 for Windows,R:VOL3_98LN&CAN98FRGUIA98FRGUIA.WPD,,2,,,False,True,True,0,0,0,0
033796.pdf,033,ok,459655,Acrobat Distiller 2.1 for Windows,,1997-06-26,5,163,,False,True,True,0,2,0,2
033797.pdf,033,ok,250177,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2008-08-29,0,,,False,True,True,0,0,0,0
033798.pdf,033,ok,174198,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-04-03,5,10,,False,True,True,0,0,0,0
033799.pdf,033,ok,127319,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2008-09-12,4,590,,False,True,True,0,2,0,2
033800.pdf,033,ok,219128,Mac OS X 10.4.6 Quartz PDFContext,PScript5.dll Version 5.2.2,2006-05-16,0,,,False,False,True,0,0,0,0
033801.pdf,033,ok,4370270,Acrobat Distiller 7.0.5 for Macintosh,Word: cgpdftops CUPS filter,2006-10-12,1,197,,False,True,True,0,2,0,2
033802.pdf,033,ok,67134,Acrobat PDFWriter 3.02 for Windows,J:\EPA Scientist to scientist meeting\610,,6,,,False,True,True,0,0,0,0
033803.pdf,033,ok,1524438,OpenOffice.org 2.0,Impress,2005-10-04,0,,,False,True,True,0,0,0,0
033804.pdf,033,ok,112360,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-02-09,0,,,False,True,True,0,0,0,0
033805.pdf,033,ok,5845167,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-09-19,0,,,False,True,True,0,0,0,0
033806.pdf,033,ok,165955,PDFlib PLOP 2.0.0p6 (SunOS)/Acrobat Distiller 6.0 for Macintosh,QuarkXPress: pictwpstops filter 1.0,2005-03-21,0,,,False,True,True,0,0,0,0
033807.pdf,033,ok,91762,Acrobat PDFWriter 5.0 for Windows NT,Microsoft PowerPoint - [Fundraising in French],2007-07-06,0,,,False,True,True,0,0,0,0
033808.pdf,033,ok,681661,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-10-26,0,,,False,True,True,0,0,0,0
038148.pdf,038,ok,151103,JAWS PDFLib,activePDF Server,2003-08-01,5,2104,,False,False,True,0,2,0,2
038157.pdf,038,ok,511753,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-04-24,4,5,,False,True,True,0,0,0,0
038170.pdf,038,ok,433357,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-07-15,0,,,False,True,True,0,0,0,0
038176.pdf,038,ok,565228,Adobe PDF Library 4.0,Acrobat Capture 3.0,2003-04-09,0,,,False,True,True,0,0,0,0
038179.pdf,038,ok,937584,Acrobat Distiller 4.05 for Windows,PScript5.dll Version 5.2,2003-11-10,0,,,False,True,True,0,0,0,0
038180.pdf,038,ok,189029,JAWS PDFLib,activePDF Server,2003-07-30,10,913,,False,False,True,0,2,0,2
038182.pdf,038,ok,170547,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2005-10-24,40,11,,False,True,True,0,0,0,0
038230.pdf,038,ok,2000142,GPL Ghostscript 8.61,PDFCreator Version 0.9.5,2008-08-28,11,4,,False,False,True,0,0,0,0
038231.pdf,038,ok,928528,Acrobat Distiller 5.0.5 (Windows),Adobe PageMaker 7.0,2004-05-03,3,48,,False,True,True,0,2,0,2
038232.pdf,038,ok,674942,GPL Ghostscript 8.61,PDFCreator Version 0.9.5,2008-05-30,26,2,,False,False,True,0,0,0,0
038244.pdf,038,ok,36215,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2006-07-10,8,0,,False,True,True,0,0,0,0
038245.pdf,038,ok,45089,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2007-07-17,7,1,,False,True,True,0,0,0,0
038248.pdf,038,ok,819135,Acrobat 3.0 Import Plug-in,捁潲慢⁴⸳‰慃瑰牵汐杵椭n,2002-09-16,1,3303,,False,True,True,0,2,0,2
038249.pdf,038,ok,51135,Acrobat Distiller 5.0 (Windows),ACOMP.exe   WinVer 1c15  Aug 31 2005,2006-11-29,3,29,,False,True,True,0,0,0,0
038251.pdf,038,ok,27221,AFPL Ghostscript 8.54,PageMaker 7.0,2007-02-01,1,1,,False,False,True,0,0,0,0
038252.pdf,038,ok,36379,Acrobat PDFWriter 3.02 for Windows,C:\Wanda\appendix.WPD             [PFP#491702022],,2,,,False,True,True,0,0,0,0
038255.pdf,038,ok,57589,Acrobat Distiller 4.0 for Windows,,2001-07-26,14,1,,False,True,True,0,0,0,0
038258.pdf,038,ok,2086533,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-12-15,0,,,False,True,True,0,0,0,0
038266.pdf,038,ok,818519,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2008-03-18,0,,,False,True,True,0,0,0,0
038268.pdf,038,ok,542628,Acrobat Distiller 4.0 for Windows,ADOBEPS4.DRV Version 4.24,1999-11-18,2,47,,False,True,True,0,2,0,2
033810.pdf,033,ok,450969,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2006-11-01,15,17,,False,True,True,0,0,0,0
033811.pdf,033,ok,152762,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2002-05-13,0,,,False,True,True,0,0,0,0
033812.pdf,033,ok,147645,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-12-19,0,,,False,True,True,0,0,0,0
033813.pdf,033,ok,439456,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2007-01-30,18,17,,False,True,True,0,0,0,0
033814.pdf,033,ok,2697704,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2004-11-29,2,335,,False,True,True,0,2,0,2
033815.pdf,033,ok,2917614,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2004-06-04,0,,,False,True,True,0,0,0,0
033816.pdf,033,ok,375925,Acrobat Distiller 3.0 for Power Macintosh,,2002-07-01,2,278,,False,True,True,0,2,0,2
033817.pdf,033,ok,839456,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2004-08-06,0,,,False,True,True,0,0,0,0
033818.pdf,033,ok,287634,Acrobat Distiller 5.0.5 (Windows),3B2 Total Publishing System 8.07e/W,2004-07-16,2,89,,False,True,True,0,2,0,2
033819.pdf,033,ok,133461,GPL Ghostscript 8.54,PDFCreator Version 0.9.3,2008-03-06,5,1,,False,False,True,0,0,0,0
033820.pdf,033,ok,66894,AFPL Ghostscript 8.13,PrimoPDF http://www.primopdf.com,2008-07-08,10,1,,False,False,True,0,0,0,0
033821.pdf,033,ok,42869,Acrobat PDFWriter 5.0 for Windows NT,Formulaire de Soumission - Vivres pour le Progrès - Microsoft Word,2006-05-02,0,,,False,True,True,0,0,0,0
033823.pdf,033,ok,1611101,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 pour Word,2002-02-04,0,,,False,True,True,0,0,0,0
033946.pdf,033,ok,854719,GNU Ghostscript 7.06,PScript5.dll Version 5.2,2006-03-07,1,77,,False,False,True,0,2,0,2
033962.pdf,033,ok,101242,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2007-08-29,0,,,False,True,True,0,0,0,0
033996.pdf,033,ok,2498497,Acrobat Web Capture 4.0,,2000-08-10,1,2639,,False,True,True,0,2,0,2
038137.pdf,038,ok,425870,,Adobe InDesign CS (3.0.1),2008-01-22,5,111,medical:laboratory report,True,False,True,0,2,0,2
038138.pdf,038,ok,327065,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2002-05-13,0,,,False,True,True,0,0,0,0
038139.pdf,038,ok,315252,Acrobat PDF Writer 1.0 for Macintosh ,QuarkXPress®,,2,,,False,True,True,0,0,0,0
038147.pdf,038,ok,118939,JAWS PDFLib,Server http://www.activepdf.com,2008-07-16,8,3,,False,False,True,0,0,0,0
038272.pdf,038,ok,247738,Acrobat Distiller 5.0 (Windows),"""Mim2ps v020215""",2002-06-05,1,4539,,False,True,True,0,2,0,2
038276.pdf,038,ok,342714,Acrobat Distiller 5.0 (Windows),"""Mim2ps v020215""",2002-06-05,1,4539,,False,True,True,0,2,0,2
038278.pdf,038,ok,346603,Mac OS X 10.4.8 Quartz PDFContext,Textures®: LaserWriter 8 Z1-8.7.1,2006-10-16,0,,,False,False,True,0,0,0,0
038307.pdf,038,ok,19824,Acrobat PDFWriter 5.0 for Windows NT,Document2 - Microsoft Word,2004-07-01,1,1379,,False,True,True,0,2,0,2
038308.pdf,038,ok,144400,Acrobat Distiller 3.01 for Windows,ACOMP.exe V010   29-JUL-99,1999-11-03,6,38,,False,True,True,0,0,0,0
038310.pdf,038,ok,3558795,Acrobat PDFWriter 5.0 for Windows NT,QuarkXPress (tm) - [WinterQ.qxd],2003-06-18,1,99,,False,True,True,0,2,0,2
038312.pdf,038,ok,35565,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2,2007-01-16,0,,,False,True,True,0,0,0,0
038313.pdf,038,ok,84008,Acrobat PDFWriter 4.0 for Windows NT,WordPerfect 9 - [D:\internet\BCP\funeral\Comment A-76 - FAMSA corrected.wpd],1999-09-28,4,135,,False,True,True,0,2,0,2
038314.pdf,038,ok,520753,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2004-11-09,1,1,,False,True,True,0,0,0,0
038316.pdf,038,ok,37849,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2009-01-22,2,51,,False,True,True,0,2,0,2
038317.pdf,038,ok,46369,Corel PDF Engine Version 11.2.0.602,Print Server 120,2007-04-18,0,,,False,False,True,0,0,0,0
038319.pdf,038,ok,35808,Acrobat Distiller 5.0 (Windows),ACOMP.exe   WinVer 1a68  0ct 09 2002,2005-11-04,3,10,,False,True,True,0,0,0,0
038321.pdf,038,ok,154273,Acrobat Distiller 4.0 for Windows,Microsoft Word 8.0,2001-12-09,6,1299,,False,True,True,0,2,0,2
038322.pdf,038,ok,18345,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-11-06,1,1,,False,True,True,0,0,0,0
038326.pdf,038,ok,57602,Acrobat PDFWriter 4.05 for Windows NT,thomas_marshall.doc - Microsoft Word,2002-09-19,0,,,False,True,True,0,0,0,0
038327.pdf,038,ok,52187,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2005-11-09,1,5,,False,True,True,0,0,0,0
038332.pdf,038,ok,133657,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2005-10-07,0,,,False,True,True,0,0,0,0
038333.pdf,038,ok,49295,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2002-11-05,0,,,False,True,True,0,0,0,0
038336.pdf,038,ok,51984,Acrobat Distiller 4.05 for Windows,AdobePS5.dll Version 5.1.1,2000-09-02,0,,,False,True,True,0,0,0,0
038337.pdf,038,ok,78828,Mac OS X 10.4.7 Quartz PDFContext,Word,2006-09-21,0,,invoice:bill to,True,True,True,2,0,1,3
033693.pdf,033,ok,18638,Acrobat Distiller 4.0 for Windows,,2001-11-27,0,,,False,True,True,0,0,0,0
033694.pdf,033,ok,61296,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-05-15,15,1,,False,True,True,0,0,0,0
033695.pdf,033,ok,3973555,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2001-06-13,0,,,False,True,True,0,0,0,0
033696.pdf,033,ok,238134,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2007-07-27,0,,,False,True,True,0,0,0,0
033697.pdf,033,ok,49329,Acrobat Distiller 4.0 for Windows,,2004-03-30,3,972,,False,True,True,0,2,0,2
033698.pdf,033,ok,1366475,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2008-01-28,0,,,False,True,True,0,0,0,0
033699.pdf,033,ok,41383,,,,40,,,False,False,True,0,0,0,0
033700.pdf,033,ok,26984,Acrobat Net Distiller 1.0 for Windows,,2000-04-27,9,1939,,False,True,True,0,2,0,2
033701.pdf,033,ok,394062,Acrobat Distiller 4.0 for Windows,,2002-07-05,18,1,,False,True,True,0,0,0,0
033702.pdf,033,ok,112062,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-03-02,3,189,,False,True,True,0,2,0,2
033703.pdf,033,ok,373983,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Excel,2006-11-20,0,,,False,True,True,0,0,0,0
033704.pdf,033,ok,2310543,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for PowerPoint,2006-04-05,0,,,False,True,True,0,0,0,0
033705.pdf,033,ok,297400,Adobe PDF Library 5.0,Adobe InDesign 2.0.2,2007-03-14,0,,,False,False,True,0,0,0,0
033706.pdf,033,ok,50281,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-03-02,0,,,False,True,True,0,0,0,0
033707.pdf,033,ok,79782,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-11-17,4,3678,,False,True,True,0,2,0,2
033708.pdf,033,ok,2509514,Acrobat PDFWriter 4.05 for Windows,Microsoft PowerPoint ,2001-02-20,1,8,,False,True,True,0,0,0,0
033710.pdf,033,ok,134249,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for PowerPoint,2008-03-14,0,,,False,True,True,0,0,0,0
033711.pdf,033,ok,11807,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2007-08-02,0,,,False,True,True,0,0,0,0
033712.pdf,033,ok,105458,Corel PDF Engine Version 9.654,POP90,2002-08-26,0,,,False,False,True,0,0,0,0
033713.pdf,033,ok,750766,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-07-20,0,,,False,True,True,0,0,0,0
038350.pdf,038,ok,80769,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2.2,2007-04-01,1,2617,,False,True,True,0,2,0,2
038352.pdf,038,ok,25750,ECMP5,VERSACOMP R05.2,,7,,,False,False,True,0,0,0,0
038354.pdf,038,ok,232014,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-05-27,2,15,,False,True,True,0,0,0,0
038355.pdf,038,ok,1368596,Photoshop PDF Plug-in 1.0,捁潲慢⁴⸳‰慃瑰牵汐杵椭n,1998-12-21,0,,,False,True,True,0,0,0,0
038359.pdf,038,ok,159066,Corel PDF Engine Version 10.990,Print Server 100,2006-07-13,8,1,,False,False,True,0,0,0,0
038363.pdf,038,ok,188927,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2007-11-21,0,,,False,True,True,0,0,0,0
038368.pdf,038,ok,379823,Acrobat PDFWriter 2.01 for Windows,C:\DATA\HT\HEAR\GI102395.WPD,1996-06-17,3,239,,False,True,True,0,2,0,2
038375.pdf,038,ok,69532,Acrobat Distiller 4.0 for Windows,,2002-03-22,33,130,,False,True,True,0,2,0,2
038376.pdf,038,ok,11084,Acrobat Distiller 4.05 for Windows,,2002-07-22,2,2,,False,True,True,0,0,0,0
038398.pdf,038,ok,179415,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2007-04-12,0,,,False,True,True,0,0,0,0
038402.pdf,038,ok,45407,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-11-03,1,62,,False,True,True,0,2,0,2
038404.pdf,038,ok,221995,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-01-10,5,284,,False,True,True,0,2,0,2
038405.pdf,038,ok,47834,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-08-06,6,1,,False,True,True,0,0,0,0
038407.pdf,038,ok,4022802,ScanSoft PDF Create! 3,Microsoft Word - 4_7 CRT Hydro-WQ 110107.doc,2007-11-07,6,7,,False,True,True,0,0,0,0
038418.pdf,038,ok,73901,Acrobat PDFWriter 2.0 for Windows,R:DATAWDT...WRKSHOP1.WPD      [PFP#282296036],1998-02-27,0,,,False,True,True,0,0,0,0
038434.pdf,038,ok,242954,Acrobat PDFWriter 3.0 for Power Macintosh,Microsoft Word,1997-07-28,0,,,False,True,True,0,0,0,0
038436.pdf,038,ok,2035225,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2007-11-17,0,,,False,True,True,0,0,0,0
038444.pdf,038,ok,107690,Acrobat Distiller 5.0 (Windows),,2002-06-14,12,1,,False,True,True,0,0,0,0
038446.pdf,038,ok,699844,Acrobat Distiller 5.0.5 (Windows),,2003-04-08,0,,,False,True,True,0,0,0,0
038447.pdf,038,ok,542216,Corel PDF Engine Version 9.395,POP90,2002-07-01,2,746,,False,False,True,0,2,0,2
038491.pdf,038,ok,3979635,Acrobat Distiller 5.0.5 (Windows),Adobe PageMaker 7.0,2002-07-04,0,,,False,True,True,0,0,0,0
038492.pdf,038,ok,4576198,Acrobat Distiller 5.0.5 (Windows),Adobe PageMaker 7.0,2002-06-21,0,,,False,True,True,0,0,0,0
038494.pdf,038,ok,915532,JAWS PDFLib,activePDF Server,2005-08-02,13,8,,False,False,True,0,0,0,0
038497.pdf,038,ok,15351,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2008-03-05,0,,,False,True,True,0,0,0,0
038498.pdf,038,ok,1171933,Acrobat Distiller 4.05 for Macintosh,QuarkXPress(tm) 4.1,2004-02-18,5,1,,False,True,True,0,0,0,0
038504.pdf,038,ok,691273,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-07-03,0,,,False,True,True,0,0,0,0
038505.pdf,038,ok,702736,Acrobat PDFWriter 4.05 for Windows,Microsoft PowerPoint ,2002-04-23,1,176,,False,True,True,0,2,0,2
038507.pdf,038,ok,594761,Acrobat PDFWriter 4.05 for Windows NT,Final Report.doc - Microsoft Word,2002-09-16,1,378,,False,True,True,0,2,0,2
038508.pdf,038,ok,691081,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for PowerPoint,2007-06-11,0,,,False,True,True,0,0,0,0
038510.pdf,038,ok,304578,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2002-07-16,0,,,False,True,True,0,0,0,0
038511.pdf,038,ok,159764,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-10-21,0,,,False,True,True,0,0,0,0
038512.pdf,038,ok,97376,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPressª 4.11: LaserWriter 8 8.7.1,2002-06-26,0,,,False,True,True,0,0,0,0
038513.pdf,038,ok,262717,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for PowerPoint,2007-12-27,5,17,,False,True,True,0,0,0,0
038514.pdf,038,ok,1182398,Acrobat Distiller 6.0.1 for Macintosh,,2005-11-23,8,11,,False,True,True,0,0,0,0
038515.pdf,038,ok,57227,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPressª: LaserWriter 8 8.7.1,2002-04-23,1,14,,False,True,True,0,0,0,0
038516.pdf,038,ok,5076085,QuarkXPress(tm) 6.5,QuarkXPress(tm) 6.5,2006-12-14,0,,,False,False,True,0,0,0,0
038517.pdf,038,ok,169702,Acrobat Distiller 3.01 for Windows,,,0,,,False,True,True,0,0,0,0
038518.pdf,038,ok,130263,GNU Ghostscript 6.52,,,0,,,False,False,True,0,0,0,0
038519.pdf,038,ok,77149,Acrobat Distiller 2.1 for Macintosh,,1999-02-08,0,,,False,True,True,0,0,0,0
038520.pdf,038,ok,742768,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2.2,2006-06-07,0,,,False,True,True,0,0,0,0
038448.pdf,038,ok,484124,Acrobat Distiller 4.05 for Macintosh,FrameMaker 5.5.6,2001-01-17,0,,,False,True,True,0,0,0,0
038449.pdf,038,ok,1289571,Acrobat Distiller 5.00 for Macintosh,FrameMaker+SGML 5.5 PowerPC: LaserWriter 8 8.7,2001-08-02,1,87,,False,True,True,0,2,0,2
038450.pdf,038,ok,324720,Acrobat PDFWriter 5.0 for Windows NT,Corel WordPerfect - [A:\01027WOR.WP],2002-02-05,1,467,,False,True,True,0,2,0,2
038457.pdf,038,ok,28725,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2.2,2007-07-17,10,1,,False,True,True,0,0,0,0
038458.pdf,038,ok,54098,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2006-11-17,16,788,,False,True,True,0,2,0,2
038459.pdf,038,ok,3626954,Acrobat PDFWriter 5.0 for Windows NT,2002ProgDescrip7-26-02-Final - Microsoft Word,2002-08-21,0,,,False,True,True,0,0,0,0
038460.pdf,038,ok,70379,,XPP,2003-03-13,18,81,,False,False,True,0,2,0,2
038461.pdf,038,ok,185762,www.adlibsoftware.com:EXS3181-Windows 2003:TNG,MS Office Data (Ole & BIFF),2007-12-03,3,830,,False,False,True,0,2,0,2
038462.pdf,038,ok,690628,PDFlib 5.0.3 (C++/Win32),,2006-07-11,0,,,False,False,True,0,0,0,0
038463.pdf,038,ok,301464,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2.2,2007-07-17,33,1,,False,True,True,0,0,0,0
038464.pdf,038,ok,265303,Corel PDF Engine Version 9.543,POP90,2000-10-13,3,4,,False,False,True,0,0,0,0
038465.pdf,038,ok,144506,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-11-09,1,294,,False,True,True,0,2,0,2
038466.pdf,038,ok,137248,Acrobat Distiller 6.0.1 for Macintosh,Adobe InDesign CS (3.0.1),2007-10-25,2,3265,,False,True,True,0,2,0,2
038467.pdf,038,ok,96613,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-06-03,1,1105,,False,True,True,0,2,0,2
038468.pdf,038,ok,121374,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-12-04,1,1289,,False,True,True,0,2,0,2
038469.pdf,038,ok,2073825,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe V010   11-MAY-2000,2003-03-17,8,1,,False,True,True,0,0,0,0
038482.pdf,038,ok,87860,Corel PDF Engine Version 11.4.0.100,PrintServer130,2007-09-11,2,1,,False,False,True,0,0,0,0
038487.pdf,038,ok,183458,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-04-29,0,,,False,True,True,0,0,0,0
038489.pdf,038,ok,2518145,,,,0,,,False,False,True,0,0,0,0
038490.pdf,038,ok,127202,Acrobat Net Distiller 1.0 for Windows,,1999-12-28,30,1148,,False,True,True,0,2,0,2
038521.pdf,038,ok,178354,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-08-05,0,,,False,True,True,0,0,0,0
038522.pdf,038,ok,356142,,XPP,2002-05-22,4,90,,False,False,True,0,2,0,2
038523.pdf,038,ok,829002,Acrobat Distiller 5.0.5 (Windows),ADOBEPS4.DRV Version 4.50,2004-06-07,0,,,False,True,True,0,0,0,0
038524.pdf,038,ok,511126,Acrobat PDFWriter 3.02 for Windows,O:CR,,0,,,False,True,True,0,0,0,0
038525.pdf,038,ok,572770,Acrobat Distiller 3.01 for Windows,PSCRIPT.DRV Version 4.0,1999-03-01,0,,,False,True,True,0,0,0,0
038526.pdf,038,ok,153082,Acrobat Distiller 4.0 for Windows,,2000-09-12,4,127,,False,True,True,0,2,0,2
038527.pdf,038,ok,2413475,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-09-16,5,1,,False,True,True,0,0,0,0
038528.pdf,038,ok,434841,Acrobat PDFWriter 3.02 for Windows,O:CR,,0,,,False,True,True,0,0,0,0
038529.pdf,038,ok,233027,EOL Universal Printer,,,15,,invoice:remit to,True,False,True,0,0,0,0
038530.pdf,038,ok,391939,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-08-12,1,247,,False,True,True,0,2,0,2
038531.pdf,038,ok,32261,Acrobat Distiller 4.0 for Windows,,2003-12-18,10,0,,False,True,True,0,0,0,0
038532.pdf,038,ok,41153,Acrobat Distiller 4.0 for Windows,,2003-05-16,14,1,,False,True,True,0,0,0,0
038533.pdf,038,ok,214494,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2006-06-29,40,206,,False,True,True,0,2,0,2
038534.pdf,038,ok,140690,pdfTeX100.a,LaTeX with hyperref package,2002-11-22,0,,,False,False,True,0,0,0,0
038616.pdf,038,ok,54344,Corel PDF Engine Version 11.4.0.100,PrintServer130,2007-11-02,8,185,,False,False,True,0,2,0,2
038617.pdf,038,ok,47583,Acrobat Distiller 4.0 for Windows,,2003-03-06,2,413,,False,True,True,0,2,0,2
038618.pdf,038,ok,175257,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1c9  Aug 04 2004,2005-01-05,10,24,,False,True,True,0,0,0,0
038619.pdf,038,ok,431071,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2007-11-30,1,122,,False,True,True,0,2,0,2
038620.pdf,038,ok,533853,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2004-03-03,1,51,,False,True,True,0,2,0,2
038621.pdf,038,ok,151448,Corel PDF Engine Version 9.320,POP90,2003-08-04,12,377,,False,False,True,0,2,0,2
038717.pdf,038,ok,212060,Acrobat Distiller 3.02 for Power Macintosh,Adobe PageMaker 6.5,2001-01-25,5,1,,False,True,True,0,0,0,0
038718.pdf,038,ok,717812,GNU Ghostscript 7.06,PScript5.dll Version 5.2,2005-04-06,0,,,False,False,True,0,0,0,0
038719.pdf,038,ok,285659,Acrobat Distiller Daemon 3.01 for Solaris 2.3 and later (SPARC),"dvips 5.58 Copyright 1986, 1994 Radical Eye Software",,13,,,False,True,True,0,0,0,0
038720.pdf,038,ok,1025319,Corel PDF Engine Version 9.398,POP90,2000-02-29,0,,,False,False,True,0,0,0,0
