file,arm,peak,rawmax,meanprob,secs
03724966,reauthored,0.7819,0.7819,0.040632,2.5
03724966,reauth_ctrl,0.7231,0.7231,0.040675,2.5
03761798_1801,original,0.0000,0.4248,0.071048,2.4
03761798_1801,edited,0.0000,0.4569,0.070586,2.5
03761798_1801,reauthored,0.6168,0.6168,0.040276,2.5
03761798_1801,reauth_ctrl,0.6374,0.6374,0.040399,2.5
1000010647,original,0.5430,0.5430,0.051789,2.5
1000010647,edited,0.5422,0.5422,0.051459,2.5
1000010647,reauthored,0.8711,0.8711,0.047703,2.5
1000010647,reauth_ctrl,0.9389,0.9389,0.048153,2.4
1000050612_1000050617,original,0.0000,0.4323,0.050265,2.5
1000050612_1000050617,edited,0.0000,0.4415,0.050843,2.4
1000050612_1000050617,reauthored,0.8224,0.8224,0.048371,2.5
1000050612_1000050617,reauth_ctrl,0.7598,0.7598,0.047834,2.5
1000217968,original,0.0000,0.4661,0.048920,2.5
1000217968,edited,0.0000,0.4320,0.048809,2.4
1000217968,reauthored,0.8386,0.8386,0.048199,2.7
1000217968,reauth_ctrl,0.8253,0.8253,0.048245,2.6
1000228054,original,0.0000,0.4488,0.057760,2.7
1000228054,edited,0.0000,0.4462,0.057440,2.5
1000228054,reauthored,0.9135,0.9135,0.038291,2.9
1000228054,reauth_ctrl,0.9214,0.9214,0.038321,2.8
1000262703,original,0.5388,0.5388,0.045780,2.7
1000262703,edited,0.0000,0.5418,0.045841,2.6
1000262703,reauthored,0.8518,0.8518,0.037774,2.8
1000262703,reauth_ctrl,0.8482,0.8482,0.037727,2.7
1000292770,original,0.0000,0.5121,0.055817,2.7
1000292770,edited,0.0000,0.5181,0.055587,2.7
1000292770,reauthored,0.8194,0.8194,0.048618,2.6
1000292770,reauth_ctrl,0.8092,0.8092,0.048517,2.5
1000298196,original,0.5263,0.5263,0.061761,2.6
1000298196,edited,0.0000,0.5339,0.061643,2.7
1000298196,reauthored,0.7886,0.7886,0.048482,2.8
1000298196,reauth_ctrl,0.9707,0.9707,0.049726,2.9
1000371667,original,0.5724,0.5724,0.056076,2.5
1000371667,edited,0.5779,0.5779,0.056031,2.5
1000371667,reauthored,0.9956,0.9956,0.058584,2.6
1000371667,reauth_ctrl,0.9964,0.9964,0.057692,2.6
1001607470,original,0.0000,0.4790,0.045801,2.8
1001607470,edited,0.0000,0.5257,0.045860,3.2
1001607470,reauthored,0.7685,0.7685,0.038204,3.8
1001607470,reauth_ctrl,0.8104,0.8104,0.037842,4.0
1001808905_1001808906,original,0.0000,0.5314,0.064750,5.2
1001808905_1001808906,edited,0.0000,0.5268,0.064736,6.1
1001808905_1001808906,reauthored,0.9782,0.9782,0.052869,5.2
1001808905_1001808906,reauth_ctrl,0.9815,0.9815,0.051710,3.5
1001818867,original,0.6016,0.6016,0.058197,4.3
1001818867,edited,0.6033,0.6033,0.058324,3.6
1001818867,reauthored,0.9134,0.9134,0.050817,3.0
1001818867,reauth_ctrl,0.9080,0.9080,0.051422,3.0
1001882141,original,0.0000,0.4220,0.050589,3.0
1001882141,edited,0.0000,0.4338,0.050826,3.3
1001882141,reauthored,0.8897,0.8897,0.049192,4.3
1001882141,reauth_ctrl,0.9893,0.9893,0.042561,4.0
1001887561,original,0.0000,0.4467,0.050923,4.3
1001887561,edited,0.0000,0.4369,0.051104,3.3
1001887561,reauthored,0.9980,0.9980,0.041100,3.6
1001887561,reauth_ctrl,0.6584,0.6584,0.041527,3.2
1001893989,original,0.5365,0.5365,0.068310,3.1
1001893989,edited,0.5379,0.5379,0.068474,3.1
1001893989,reauthored,0.0000,0.4899,0.046935,3.3
1001893989,reauth_ctrl,0.5661,0.5661,0.047018,3.1
1001911440,original,0.0000,0.4987,0.057815,3.3
1001911440,edited,0.5353,0.5353,0.057824,3.1
1001911440,reauthored,0.8595,0.8595,0.046832,3.2
1001911440,reauth_ctrl,0.9093,0.9093,0.045035,3.1
1002636327,original,0.0000,0.4968,0.067247,3.0
1002636327,edited,0.0000,0.4539,0.067159,3.0
1002636327,reauthored,0.9979,0.9979,0.048996,3.3
1002636327,reauth_ctrl,0.5544,0.5544,0.045170,3.7
1003189443_1003189463,original,0.9787,0.9787,0.073884,3.2
1003189443_1003189463,edited,0.9802,0.9802,0.074058,3.1
1003189443_1003189463,reauthored,0.9935,0.9935,0.056062,3.1
1003189443_1003189463,reauth_ctrl,0.9744,0.9744,0.061898,3.1
1003396731,original,0.0000,0.4877,0.053116,3.0
1003396731,edited,0.0000,0.4762,0.053346,3.0
1003396731,reauthored,0.9206,0.9206,0.045989,3.0
1003396731,reauth_ctrl,0.8349,0.8349,0.045422,3.0
1003714448,original,0.8475,0.8475,0.054148,2.9
1003714448,edited,0.8454,0.8454,0.053468,3.1
1003714448,reauthored,0.9950,0.9950,0.058769,3.2
1003714448,reauth_ctrl,0.9820,0.9820,0.059290,3.8
1004862245,original,0.6207,0.6207,0.059955,3.3
1004862245,edited,0.6342,0.6342,0.060390,3.4
1004862245,reauthored,0.9791,0.9791,0.049940,3.3
1004862245,reauth_ctrl,0.9801,0.9801,0.049994,2.7
1005046793,original,0.5435,0.5435,0.065534,2.6
1005046793,edited,0.5317,0.5317,0.065771,2.6
1005046793,reauthored,0.0000,0.5001,0.042910,2.6
1005046793,reauth_ctrl,0.0000,0.4996,0.042591,2.5
10134341_10134343,original,0.0000,0.5282,0.050762,2.7
10134341_10134343,edited,0.5709,0.5709,0.050830,2.6
10134341_10134343,reauthored,0.9934,0.9934,0.039333,2.6
10134341_10134343,reauth_ctrl,0.7123,0.7123,0.036509,2.6
10399076,original,0.0000,0.5187,0.051014,2.7
10399076,edited,0.0000,0.5192,0.051048,2.5
10399076,reauthored,0.9818,0.9818,0.045176,2.5
10399076,reauth_ctrl,0.9819,0.9819,0.046919,2.5
10425398,original,0.0000,0.4570,0.060464,2.5
10425398,edited,0.0000,0.4530,0.060583,2.7
10425398,reauthored,0.9576,0.9576,0.045871,2.6
10425398,reauth_ctrl,0.9569,0.9569,0.045748,2.7
11003055_11003075,original,0.0000,0.5351,0.049250,2.6
11003055_11003075,edited,0.0000,0.5332,0.049287,2.6
11003055_11003075,reauthored,0.7707,0.7707,0.037907,2.6
11003055_11003075,reauth_ctrl,0.7507,0.7507,0.037922,2.6
11235021_11235022,original,0.5743,0.5743,0.049323,2.5
11235021_11235022,edited,0.5691,0.5691,0.049418,2.6
11235021_11235022,reauthored,0.9783,0.9783,0.045919,2.6
11235021_11235022,reauth_ctrl,0.9790,0.9790,0.047496,2.6
11275250,original,0.0000,0.5157,0.054885,2.6
11275250,edited,0.0000,0.5217,0.055029,2.6
11275250,reauthored,0.9957,0.9957,0.041817,2.5
11275250,reauth_ctrl,0.9966,0.9966,0.041930,2.5
11305980_11305986,original,0.0000,0.4571,0.068084,2.5
11305980_11305986,edited,0.0000,0.4858,0.067965,2.4
11305980_11305986,reauthored,0.7967,0.7967,0.042800,2.5
11305980_11305986,reauth_ctrl,0.7817,0.7817,0.042861,2.6
12328549,original,0.6253,0.6253,0.051413,2.8
12328549,edited,0.5906,0.5906,0.051651,2.9
12328549,reauthored,0.6076,0.6076,0.038874,2.7
12328549,reauth_ctrl,0.6431,0.6431,0.038725,2.5
12812969,original,0.6388,0.6388,0.059635,2.8
12812969,edited,0.6424,0.6424,0.059533,2.7
12812969,reauthored,0.8347,0.8347,0.044150,2.7
12812969,reauth_ctrl,0.0000,0.4506,0.037596,2.7
2000327920,original,0.0000,0.4220,0.050836,2.9
2000327920,edited,0.0000,0.4300,0.050557,2.7
2000327920,reauthored,0.8541,0.8541,0.047847,2.6
2000327920,reauth_ctrl,0.9011,0.9011,0.049297,2.8
2000755473,original,0.0000,0.4607,0.064582,2.7
2000755473,edited,0.0000,0.4419,0.065097,2.6
2000755473,reauthored,0.9699,0.9699,0.056493,2.6
2000755473,reauth_ctrl,0.9502,0.9502,0.055628,2.8
2001211173,original,0.5452,0.5452,0.055514,2.8
2001211173,edited,0.5485,0.5485,0.055503,2.7
2001211173,reauthored,0.8828,0.8828,0.046735,2.7
2001211173,reauth_ctrl,0.8717,0.8717,0.044614,2.7
2010035038,original,0.0000,0.5205,0.041767,2.6
2010035038,edited,0.0000,0.5286,0.041610,2.6
2010035038,reauthored,0.9157,0.9157,0.047948,2.6
2010035038,reauth_ctrl,0.8839,0.8839,0.047395,2.7
2010049032,original,0.5455,0.5455,0.052930,2.6
2010049032,edited,0.5350,0.5350,0.053112,2.6
2010049032,reauthored,0.9367,0.9367,0.051761,2.6
2010049032,reauth_ctrl,0.8321,0.8321,0.049026,2.6
2015040986,original,0.5950,0.5950,0.054529,2.7
2015040986,edited,0.5871,0.5871,0.054121,2.6
2015040986,reauthored,0.8922,0.8922,0.051380,2.6
2015040986,reauth_ctrl,0.9692,0.9692,0.052613,2.6
2020049610_2020049623,original,0.0000,0.4896,0.050955,2.6
2020049610_2020049623,edited,0.0000,0.5012,0.051005,2.8
2020049610_2020049623,reauthored,0.9477,0.9477,0.048718,3.2
2020049610_2020049623,reauth_ctrl,0.9596,0.9596,0.050398,2.8
2020135311,original,0.0000,0.4046,0.053806,2.9
2020135311,edited,0.0000,0.3981,0.053874,2.6
2020135311,reauthored,0.9184,0.9184,0.047282,2.8
2020135311,reauth_ctrl,0.9166,0.9166,0.047209,2.7
2020136311_2020136312,original,0.0000,0.4485,0.059121,2.6
2020136311_2020136312,edited,0.0000,0.4950,0.059614,2.8
2020136311_2020136312,reauthored,0.7910,0.7910,0.044744,2.8
2020136311_2020136312,reauth_ctrl,0.9020,0.9020,0.047415,2.8
2020387253,original,0.6314,0.6314,0.047416,2.9
2020387253,edited,0.6335,0.6335,0.048013,3.0
2020387253,reauthored,0.9675,0.9675,0.052277,2.7
2020387253,reauth_ctrl,0.9346,0.9346,0.053315,2.8
2021210498,original,0.5346,0.5346,0.063524,2.7
2021210498,edited,0.0000,0.4845,0.063489,2.7
2021210498,reauthored,0.8275,0.8275,0.046044,2.9
2021210498,reauth_ctrl,0.9334,0.9334,0.049284,2.9
2021310220,original,0.0000,0.5159,0.051840,3.0
2021310220,edited,0.0000,0.5287,0.052055,2.9
2021310220,reauthored,0.9939,0.9939,0.040124,2.7
2021310220,reauth_ctrl,0.9935,0.9935,0.039810,2.7
2021323606,original,0.6465,0.6465,0.044668,3.0
2021323606,edited,0.6888,0.6888,0.044700,2.9
2021323606,reauthored,0.9668,0.9668,0.048975,3.0
2021323606,reauth_ctrl,0.9668,0.9668,0.047686,3.0
2021387740_2021387753,original,0.0000,0.4419,0.064017,2.7
2021387740_2021387753,edited,0.0000,0.4581,0.064253,2.7
2021387740_2021387753,reauthored,0.0000,0.5163,0.039229,2.8
2021387740_2021387753,reauth_ctrl,0.5665,0.5665,0.039316,2.7
2021400203,original,0.0000,0.4724,0.059605,2.7
2021400203,edited,0.0000,0.4964,0.060139,2.8
2021400203,reauthored,0.9320,0.9320,0.050673,2.8
2021400203,reauth_ctrl,0.9518,0.9518,0.051300,2.7
2021584986_2021584993,original,0.0000,0.5202,0.076535,2.7
2021584986_2021584993,edited,0.5947,0.5947,0.076764,2.6
2021584986_2021584993,reauthored,0.9929,0.9929,0.052037,2.6
2021584986_2021584993,reauth_ctrl,0.9931,0.9931,0.051703,2.6
2021636830,original,0.0000,0.4878,0.053085,2.7
2021636830,edited,0.0000,0.5031,0.053255,2.6
2021636830,reauthored,0.8817,0.8817,0.049961,2.9
2021636830,reauth_ctrl,0.9286,0.9286,0.049978,2.5
2022144888,original,0.5662,0.5662,0.053664,2.6
2022144888,edited,0.5782,0.5782,0.054016,2.8
2022144888,reauthored,0.9823,0.9823,0.048095,2.5
2022144888,reauth_ctrl,0.9617,0.9617,0.049413,2.6
2022149404,original,0.5855,0.5855,0.046445,2.7
2022149404,edited,0.5781,0.5781,0.046307,2.7
2022149404,reauthored,0.9022,0.9022,0.051577,2.6
2022149404,reauth_ctrl,0.8750,0.8750,0.048632,2.6
2022164327,original,0.0000,0.4710,0.063805,2.6
2022164327,edited,0.0000,0.5116,0.064095,2.6
2022164327,reauthored,0.9811,0.9811,0.051483,2.6
2022164327,reauth_ctrl,0.9753,0.9753,0.051053,2.6
2022167953_2022167954,original,0.0000,0.5218,0.040359,2.5
2022167953_2022167954,edited,0.5230,0.5230,0.040514,2.6
2022167953_2022167954,reauthored,0.5982,0.5982,0.034722,2.8
2022167953_2022167954,reauth_ctrl,0.9529,0.9529,0.048399,2.7
2022199103_2022199110,original,0.0000,0.4773,0.056238,2.7
2022199103_2022199110,edited,0.0000,0.4721,0.056306,2.8
2022199103_2022199110,reauthored,0.9477,0.9477,0.055154,2.8
2022199103_2022199110,reauth_ctrl,0.9759,0.9759,0.056780,2.6
2022208753_2022208755,original,0.0000,0.4941,0.065782,2.6
2022208753_2022208755,edited,0.0000,0.5365,0.065620,2.6
2022208753_2022208755,reauthored,0.9732,0.9732,0.046707,2.7
2022208753_2022208755,reauth_ctrl,0.9662,0.9662,0.046167,2.5
2022904518,original,0.0000,0.5318,0.048651,2.6
2022904518,edited,0.5421,0.5421,0.048817,2.8
2022904518,reauthored,0.8278,0.8278,0.045277,3.2
2022904518,reauth_ctrl,0.8283,0.8283,0.045443,3.0
2022911194_2022911196,original,0.0000,0.4893,0.047344,3.0
2022911194_2022911196,edited,0.0000,0.4929,0.047292,2.7
2022911194_2022911196,reauthored,0.6323,0.6323,0.045966,2.6
2022911194_2022911196,reauth_ctrl,0.5705,0.5844,0.043719,2.6
2022915002,original,0.0000,0.5039,0.052909,2.7
2022915002,edited,0.0000,0.4515,0.052984,2.5
2022915002,reauthored,0.9494,0.9494,0.049119,2.6
2022915002,reauth_ctrl,0.9497,0.9497,0.048619,2.6
2022916255,original,0.0000,0.4775,0.046114,2.5
2022916255,edited,0.0000,0.4904,0.046266,2.6
2022916255,reauthored,0.9444,0.9444,0.048864,2.6
2022916255,reauth_ctrl,0.9055,0.9055,0.049088,2.5
2022925192,original,0.0000,0.5225,0.052699,2.7
2022925192,edited,0.0000,0.5112,0.053020,2.5
2022925192,reauthored,0.9831,0.9831,0.046226,2.5
2022925192,reauth_ctrl,0.9076,0.9076,0.058664,2.6
2023189500,original,0.0000,0.4708,0.062099,2.7
2023189500,edited,0.0000,0.4556,0.062156,2.5
2023189500,reauthored,0.9309,0.9309,0.045920,2.6
2023189500,reauth_ctrl,0.9186,0.9186,0.045053,2.6
2023192632,original,0.0000,0.5189,0.068404,2.6
2023192632,edited,0.0000,0.5261,0.067820,2.6
2023192632,reauthored,0.8261,0.8261,0.045208,2.7
2023192632,reauth_ctrl,0.8276,0.8276,0.044910,3.0
2023225052,original,0.0000,0.5212,0.062706,2.6
2023225052,edited,0.0000,0.5199,0.062728,2.6
2023225052,reauthored,0.9930,0.9930,0.045546,2.8
2023225052,reauth_ctrl,0.9137,0.9137,0.047890,2.8
2023522344,original,0.5495,0.5495,0.051334,3.2
2023522344,edited,0.5494,0.5494,0.051817,3.0
2023522344,reauthored,0.9484,0.9484,0.050232,2.9
2023522344,reauth_ctrl,0.9477,0.9477,0.049992,2.6
2023536317_2023536325,original,0.0000,0.4406,0.064018,2.7
2023536317_2023536325,edited,0.0000,0.4528,0.064812,2.9
2023536317_2023536325,reauthored,0.9349,0.9349,0.047271,3.1
2023536317_2023536325,reauth_ctrl,0.9537,0.9537,0.051668,3.0
2023550756,original,0.9884,0.9884,0.063365,3.1
2023550756,edited,0.9892,0.9892,0.063428,2.8
2023550756,reauthored,0.7615,0.7615,0.042317,2.7
2023550756,reauth_ctrl,0.7265,0.7265,0.045374,2.6
2023954954,original,0.0000,0.4868,0.053904,2.7
2023954954,edited,0.0000,0.4861,0.053875,2.6
2023954954,reauthored,0.9582,0.9582,0.059105,2.6
2023954954,reauth_ctrl,0.9413,0.9413,0.054149,2.8
2023956839,original,0.5407,0.5407,0.058169,3.1
2023956839,edited,0.5292,0.5292,0.058113,2.8
2023956839,reauthored,0.8784,0.8784,0.048989,2.7
2023956839,reauth_ctrl,0.8944,0.8944,0.068464,3.0
2024003102,original,0.0000,0.5156,0.050773,3.0
2024003102,edited,0.0000,0.5152,0.050655,2.7
2024003102,reauthored,0.9900,0.9900,0.052906,3.1
2024003102,reauth_ctrl,0.9935,0.9935,0.052440,3.0
2024103065,original,0.0000,0.5225,0.061170,4.2
2024103065,edited,0.0000,0.5172,0.061203,2.5
2024103065,reauthored,0.9830,0.9830,0.056017,2.3
2024103065,reauth_ctrl,0.9650,0.9650,0.051172,2.5
2024260288_2024260299,original,0.0000,0.4933,0.060651,2.6
2024260288_2024260299,edited,0.0000,0.4793,0.060902,2.4
2024260288_2024260299,reauthored,0.6354,0.6354,0.052099,2.3
2024260288_2024260299,reauth_ctrl,0.6369,0.6369,0.050348,2.5
2024440072_2024440077,original,0.5566,0.5593,0.047311,2.4
2024440072_2024440077,edited,0.5731,0.5731,0.047487,2.3
2024440072_2024440077,reauthored,0.9953,0.9953,0.054169,2.3
2024440072_2024440077,reauth_ctrl,0.9138,0.9138,0.051536,2.3
2024440363_2024440368,original,0.5613,0.5613,0.048698,2.3
2024440363_2024440368,edited,0.5481,0.5481,0.048586,2.3
2024440363_2024440368,reauthored,0.9373,0.9373,0.050389,2.3
2024440363_2024440368,reauth_ctrl,0.9226,0.9226,0.048846,2.3
2024494648-a,original,0.6727,0.6727,0.056167,2.7
2024494648-a,edited,0.6652,0.6652,0.056230,3.3
2024494648-a,reauthored,0.9954,0.9954,0.063627,2.8
2024494648-a,reauth_ctrl,0.9960,0.9960,0.061519,2.3
2024795599,original,0.0000,0.5224,0.060039,2.2
2024795599,edited,0.0000,0.5034,0.060029,2.3
2024795599,reauthored,0.9609,0.9609,0.056128,2.2
2024795599,reauth_ctrl,0.9609,0.9609,0.056125,2.3
2024797733_2024797736,original,0.5348,0.5395,0.048712,2.4
2024797733_2024797736,edited,0.5389,0.5389,0.048734,2.2
2024797733_2024797736,reauthored,0.5977,0.5977,0.037455,2.3
2024797733_2024797736,reauth_ctrl,0.5890,0.5890,0.037376,2.2
2024841777,original,0.0000,0.4662,0.060061,2.3
2024841777,edited,0.0000,0.4918,0.060584,2.4
2024841777,reauthored,0.8020,0.8020,0.047296,2.5
2024841777,reauth_ctrl,0.7763,0.7763,0.044853,2.3
2024847849,original,0.5312,0.5312,0.053028,2.6
2024847849,edited,0.0000,0.5309,0.053256,2.9
2024847849,reauthored,0.9454,0.9454,0.048397,2.3
2024847849,reauth_ctrl,0.9439,0.9439,0.049111,2.3
2024951320,original,0.0000,0.5422,0.047687,2.5
2024951320,edited,0.0000,0.5406,0.047763,2.7
2024951320,reauthored,0.9062,0.9062,0.050558,2.8
2024951320,reauth_ctrl,0.9359,0.9359,0.052167,2.7
2024966076_2024966086,original,0.0000,0.4401,0.071852,2.9
2024966076_2024966086,edited,0.0000,0.4571,0.072227,3.3
2024966076_2024966086,reauthored,0.8661,0.8661,0.045613,3.0
2024966076_2024966086,reauth_ctrl,0.8611,0.8611,0.044827,3.1
2024987437_2024987442,original,0.0000,0.5037,0.064595,3.1
2024987437_2024987442,edited,0.0000,0.5268,0.064564,2.6
2024987437_2024987442,reauthored,0.9399,0.9399,0.050350,2.8
2024987437_2024987442,reauth_ctrl,0.9261,0.9261,0.049812,2.5
2025325926,original,0.0000,0.3997,0.050315,2.7
2025325926,edited,0.0000,0.4041,0.050498,2.9
2025325926,reauthored,0.7177,0.7177,0.047949,3.5
2025325926,reauth_ctrl,0.6946,0.6946,0.047561,2.9
2025491751_2025491759,original,0.0000,0.4615,0.043204,2.7
2025491751_2025491759,edited,0.0000,0.4828,0.043190,2.8
2025491751_2025491759,reauthored,0.9432,0.9432,0.053639,2.8
2025491751_2025491759,reauth_ctrl,0.9322,0.9322,0.053060,2.8
2025820935_2025820950,original,0.0000,0.5294,0.093326,2.8
2025820935_2025820950,edited,0.5367,0.5367,0.093266,2.7
2025820935_2025820950,reauthored,0.7656,0.7656,0.045091,2.9
2025820935_2025820950,reauth_ctrl,0.7947,0.7947,0.045429,3.2
2025863358,original,0.0000,0.4593,0.063408,3.0
2025863358,edited,0.0000,0.4700,0.063684,3.1
2025863358,reauthored,0.9572,0.9572,0.044738,3.0
2025863358,reauth_ctrl,0.9878,0.9878,0.045407,2.7
2025989284,original,0.5472,0.5472,0.052796,2.7
2025989284,edited,0.5553,0.5553,0.052880,2.7
2025989284,reauthored,0.8086,0.8086,0.049579,2.7
2025989284,reauth_ctrl,0.8427,0.8427,0.048069,2.9
2026004159,original,0.0000,0.4546,0.052757,2.7
2026004159,edited,0.0000,0.4484,0.052629,2.7
2026004159,reauthored,0.9975,0.9975,0.050108,2.7
2026004159,reauth_ctrl,0.9644,0.9644,0.053362,2.7
2026365726_2026365730,original,0.0000,0.4873,0.050355,2.7
2026365726_2026365730,edited,0.0000,0.4941,0.050473,2.7
2026365726_2026365730,reauthored,0.9618,0.9618,0.047679,2.7
2026365726_2026365730,reauth_ctrl,0.9531,0.9531,0.047172,2.7
2026403653,original,0.5384,0.5384,0.046918,2.9
2026403653,edited,0.5479,0.5479,0.047062,3.4
2026403653,reauthored,0.9192,0.9192,0.045341,3.4
2026403653,reauth_ctrl,0.8846,0.8846,0.045447,2.6
2026417460,original,0.0000,0.4456,0.048717,2.8
2026417460,edited,0.0000,0.4444,0.048720,3.1
2026417460,reauthored,0.9373,0.9373,0.049504,2.8
2026417460,reauth_ctrl,0.9185,0.9185,0.049012,3.4
2026428406,original,0.0000,0.4610,0.048832,3.0
2026428406,edited,0.0000,0.4764,0.049212,3.1
2026428406,reauthored,0.9274,0.9274,0.051529,2.9
2026428406,reauth_ctrl,0.8520,0.8520,0.047320,2.7
2026453837,original,0.0000,0.4739,0.056575,2.8
2026453837,edited,0.0000,0.4575,0.056711,2.7
2026453837,reauthored,0.9195,0.9195,0.045563,3.3
2026453837,reauth_ctrl,0.9193,0.9193,0.045276,2.8
2026466578,original,0.5763,0.5763,0.054653,3.0
2026466578,edited,0.5691,0.5691,0.054547,2.9
2026466578,reauthored,0.8789,0.8789,0.048107,3.0
2026466578,reauth_ctrl,0.8714,0.8714,0.047646,2.8
2026470753,original,0.0000,0.4745,0.048668,2.8
2026470753,edited,0.0000,0.4770,0.048423,2.8
2026470753,reauthored,0.8326,0.8326,0.048686,2.7
2026470753,reauth_ctrl,0.8321,0.8321,0.048706,3.0
2026486780,original,0.5551,0.5551,0.048070,3.3
2026486780,edited,0.5569,0.5569,0.048237,2.9
2026486780,reauthored,0.9828,0.9828,0.049468,3.2
2026486780,reauth_ctrl,0.8868,0.8868,0.048222,2.9
2026486823,original,0.0000,0.5344,0.051784,3.0
2026486823,edited,0.0000,0.5190,0.051877,2.9
2026486823,reauthored,0.8358,0.8358,0.048147,2.8
2026486823,reauth_ctrl,0.8358,0.8358,0.048017,3.0
2028381373,original,0.0000,0.5181,0.066485,2.9
2028381373,edited,0.0000,0.5173,0.066917,3.1
2028381373,reauthored,0.9372,0.9372,0.049507,3.0
2028381373,reauth_ctrl,0.9406,0.9406,0.049426,3.0
2028452597_2028452622,original,0.0000,0.5458,0.045535,2.8
2028452597_2028452622,edited,0.5402,0.5531,0.045476,2.8
2028452597_2028452622,reauthored,0.9428,0.9428,0.049644,2.9
2028452597_2028452622,reauth_ctrl,0.8981,0.8981,0.049710,2.9
2028464707_2028464711,original,0.5613,0.5613,0.057179,2.9
2028464707_2028464711,edited,0.5901,0.5901,0.057461,2.8
2028464707_2028464711,reauthored,0.9571,0.9571,0.047050,2.9
2028464707_2028464711,reauth_ctrl,0.9496,0.9496,0.048451,2.8
2028523139_2028523145,original,0.5400,0.5594,0.056461,4.1
2028523139_2028523145,edited,0.5491,0.5491,0.056566,3.4
2028523139_2028523145,reauthored,0.8791,0.8791,0.045894,3.3
2028523139_2028523145,reauth_ctrl,0.8859,0.8859,0.046244,5.8
2028579040_9041,original,0.0000,0.4726,0.062951,4.2
2028579040_9041,edited,0.0000,0.5215,0.063450,3.6
2028579040_9041,reauthored,0.0000,0.4834,0.045369,3.2
2028579040_9041,reauth_ctrl,0.0000,0.4188,0.044583,5.5
2028593752,original,0.5297,0.5297,0.050228,3.5
2028593752,edited,0.5344,0.5344,0.050267,2.9
2028593752,reauthored,0.9812,0.9812,0.049281,2.8
2028593752,reauth_ctrl,0.7619,0.7619,0.047364,3.1
2028619629_2028619630,original,0.0000,0.4606,0.063501,4.2
2028619629_2028619630,edited,0.0000,0.4594,0.063985,3.0
2028619629_2028619630,reauthored,0.7426,0.7426,0.043773,3.0
2028619629_2028619630,reauth_ctrl,0.7092,0.7092,0.043696,2.8
2028697984,original,0.5545,0.5545,0.058957,3.3
2028697984,edited,0.5668,0.5668,0.059568,2.9
2028697984,reauthored,0.9731,0.9731,0.053708,4.5
